"idC" "idL" "idD" "id" "year" "DOY" "sp" "tree" "phase" "date" "TWood" "type" "Cells" "X" "Y" "Area.zone" "Area.v" "X.v" "Y.v" "Feret.v" "FeretX.v" "FeretY.v" "FeretAngle.v" "MinFeret.v" "X.cor" "Y.cor"
462 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 70.096 1021.273 572852.466 NA NA NA NA NA NA NA NA 47.403452128756 1014.28624016091
463 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 225.632 1021.534 572852.466 NA NA NA NA NA NA NA NA 202.929822379987 1012.53593348009
464 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 55.798 1021.622 572852.466 NA NA NA NA NA NA NA NA 33.1111606551195 1014.8201029079
465 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 133.217 1022.319 572852.466 NA NA NA NA NA NA NA NA 110.532700551044 1014.51591522935
466 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 192.502 1023.627 572852.466 NA NA NA NA NA NA NA NA 169.829657716831 1015.05717291179
467 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 119.616 1027.376 572852.466 NA NA NA NA NA NA NA NA 96.9982314256098 1019.74837120075
468 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 79.163 1027.899 572852.466 NA NA NA NA NA NA NA NA 56.5553768969737 1020.79443791735
469 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 144.028 1028.248 572852.466 NA NA NA NA NA NA NA NA 121.419466372426 1020.30461905235
470 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 44.987 1028.509 572852.466 NA NA NA NA NA NA NA NA 22.3901225542536 1021.8463275015
471 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 179.25 1028.945 572852.466 NA NA NA NA NA NA NA NA 156.647534483442 1020.54609403162
472 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 92.066 1030.689 572852.466 NA NA NA NA NA NA NA NA 69.4933764053745 1023.41735189242
473 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 155.885 1031.735 572852.466 NA NA NA NA NA NA NA NA 133.320566465833 1023.63800090367
474 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 109.154 1032.956 572852.466 NA NA NA NA NA NA NA NA 86.6092629164012 1025.46319204787
475 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 133.217 1033.827 572852.466 NA NA NA NA NA NA NA NA 110.681514112818 1026.02295301167
476 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 217.96 1035.484 572852.466 NA NA NA NA NA NA NA NA 195.438855689056 1026.5839761208
477 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 55.798 1036.53 572852.466 NA NA NA NA NA NA NA NA 33.3039406845714 1029.72685640624
478 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 70.445 1038.71 572852.466 NA NA NA NA NA NA NA NA 47.9779062704566 1031.71726917354
479 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 204.01 1038.971 572852.466 NA NA NA NA NA NA NA NA 181.535113581521 1030.25107639311
480 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 139.494 1040.017 572852.466 NA NA NA NA NA NA NA NA 117.038034108215 1032.13126558947
481 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 167.742 1040.715 572852.466 NA NA NA NA NA NA NA NA 145.292698267166 1032.46392346913
482 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 122.058 1042.807 572852.466 NA NA NA NA NA NA NA NA 99.6395703495041 1035.14650270068
483 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 189.712 1042.982 572852.466 NA NA NA NA NA NA NA NA 167.290176579836 1034.44663294952
484 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 88.579 1043.069 572852.466 NA NA NA NA NA NA NA NA 66.1667576312872 1035.84140825626
485 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 179.948 1043.505 572852.466 NA NA NA NA NA NA NA NA 157.533756053784 1035.09585057007
486 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 46.731 1044.551 572852.466 NA NA NA NA NA NA NA NA 24.3414208728456 1037.86443397111
487 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 152.398 1049.172 572852.466 NA NA NA NA NA NA NA NA 130.059341346759 1041.11863443689
488 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 109.852 1050.828 572852.466 NA NA NA NA NA NA NA NA 87.5383129987868 1043.32467166028
489 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 139.843 1051.09 572852.466 NA NA NA NA NA NA NA NA 117.530193367475 1043.19882671483
490 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 57.89 1051.526 572852.466 NA NA NA NA NA NA NA NA 35.5896837513935 1044.6945502377
491 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 72.188 1052.572 572852.466 NA NA NA NA NA NA NA NA 49.9000144080919 1045.55557085067
492 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 94.507 1054.664 572852.466 NA NA NA NA NA NA NA NA 72.2442005598925 1047.35878193473
493 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 218.657 1055.362 572852.466 NA NA NA NA NA NA NA NA 196.392846070984 1046.45130093697
494 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 44.289 1056.059 572852.466 NA NA NA NA NA NA NA NA 22.0484386174115 1049.40305002228
495 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 165.998 1056.059 572852.466 NA NA NA NA NA NA NA NA 143.747262170494 1047.82919272388
496 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 182.04 1058.5 572852.466 NA NA NA NA NA NA NA NA 159.819486189292 1050.06254448515
497 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 66.26 1062.685 572852.466 NA NA NA NA NA NA NA NA 44.1032844442934 1055.74438210257
498 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 132.868 1062.685 572852.466 NA NA NA NA NA NA NA NA 110.705715153803 1054.88305313814
499 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 154.141 1062.685 572852.466 NA NA NA NA NA NA NA NA 131.9769364558 1054.60796529493
500 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 100.436 1063.731 572852.466 NA NA NA NA NA NA NA NA 78.2899530430353 1056.34835405539
501 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 112.99 1066.87 572852.466 NA NA NA NA NA NA NA NA 90.883494760945 1059.32475187814
502 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 199.128 1067.219 572852.466 NA NA NA NA NA NA NA NA 177.018805538394 1058.55984516993
503 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 46.382 1069.311 572852.466 NA NA NA NA NA NA NA NA 24.312629388965 1062.6268767434
504 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 167.742 1069.311 572852.466 NA NA NA NA NA NA NA NA 145.662482122962 1061.05753247359
505 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 215.519 1070.357 572852.466 NA NA NA NA NA NA NA NA 193.449013502152 1061.48562562439
506 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 123.801 1071.055 572852.466 NA NA NA NA NA NA NA NA 101.747708370671 1063.3696015221
507 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 56.844 1072.799 572852.466 NA NA NA NA NA NA NA NA 34.8188590537323 1065.97929769417
508 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 67.306 1074.891 572852.466 NA NA NA NA NA NA NA NA 45.3070366041239 1067.9358353686
509 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 164.603 1076.286 572852.466 NA NA NA NA NA NA NA NA 142.61394049928 1068.07254066807
510 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 110.549 1076.373 572852.466 NA NA NA NA NA NA NA NA 88.5655851372822 1068.85852264194
511 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 149.608 1076.722 572852.466 NA NA NA NA NA NA NA NA 127.62583232818 1068.7024092666
512 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 178.204 1077.332 572852.466 NA NA NA NA NA NA NA NA 156.227329434195 1068.94257440692
513 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 100.785 1078.378 572852.466 NA NA NA NA NA NA NA NA 78.8283288186122 1070.98961634812
514 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 87.881 1082.912 572852.466 NA NA NA NA NA NA NA NA 65.9840383377273 1075.69010292321
515 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 73.583 1085.004 572852.466 NA NA NA NA NA NA NA NA 51.7142861444325 1077.96681993285
516 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 214.473 1085.702 572852.466 NA NA NA NA NA NA NA NA 192.601531974963 1076.84286873834
517 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 115.432 1088.84 572852.466 NA NA NA NA NA NA NA NA 93.6093915472343 1081.26133663308
518 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 159.024 1088.84 572852.466 NA NA NA NA NA NA NA NA 137.197746692096 1080.6976347922
519 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 195.641 1091.979 572852.466 NA NA NA NA NA NA NA NA 173.852276431909 1083.36286640562
520 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 176.809 1092.415 572852.466 NA NA NA NA NA NA NA NA 155.027489083648 1084.04235245605
521 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 47.777 1094.42 572852.466 NA NA NA NA NA NA NA NA 26.0322051127166 1087.71573812311
522 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 145.423 1097.908 572852.466 NA NA NA NA NA NA NA NA 123.715145067207 1089.94075539211
523 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 132.52 1102.79 572852.466 NA NA NA NA NA NA NA NA 110.876354599989 1094.98919993859
524 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 158.326 1102.79 572852.466 NA NA NA NA NA NA NA NA 136.680196884544 1094.65549444892
525 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 215.17 1102.79 572852.466 NA NA NA NA NA NA NA NA 193.519443990768 1093.92042683461
526 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 167.393 1109.765 572852.466 NA NA NA NA NA NA NA NA 145.836634681355 1101.51266302444
527 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 196.687 1111.16 572852.466 NA NA NA NA NA NA NA NA 175.146224507048 1102.52873647141
528 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 151.351 1111.508 572852.466 NA NA NA NA NA NA NA NA 129.818515280428 1103.46296142664
529 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 52.31 1113.949 572852.466 NA NA NA NA NA NA NA NA 30.8173617268256 1107.1844875996
530 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 210.636 1115.344 572852.466 NA NA NA NA NA NA NA NA 189.148162808065 1106.53200773558
531 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 42.546 1118.134 572852.466 NA NA NA NA NA NA NA NA 21.1082956727253 1111.49539902958
532 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 142.982 1119.18 572852.466 NA NA NA NA NA NA NA NA 121.549424078279 1111.24254211525
533 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 94.507 1128.509 572852.466 4552.211 98.68 1126.547 88.041 750 20540 44.278 63.866 73.1991134439059 1121.19760753742
534 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 41.151 1136.617 572852.466 NA NA NA NA NA NA NA NA 19.9524217898554 1129.99489279473
535 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 54.752 1138.71 572852.466 NA NA NA NA NA NA NA NA 33.5793498105525 1131.91183899083
536 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 215.867 1141.151 572852.466 NA NA NA NA NA NA NA NA 194.712443849779 1132.26920623287
537 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 137.751 1145.684 572852.466 NA NA NA NA NA NA NA NA 116.661593004411 1137.81196974163
538 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 43.941 1148.823 572852.466 NA NA NA NA NA NA NA NA 22.9000281287242 1142.1637938491
539 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 185.179 1158.5 572852.466 5155.171 176.137 1161.464 95.976 1797 20315 70.084 69.234 164.251355130564 1150.01359179676
540 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 136.007 1171.491 572852.466 NA NA NA NA NA NA NA NA 115.251457246359 1163.63936415423
541 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 124.847 1172.886 572852.466 NA NA NA NA NA NA NA NA 104.110429549795 1165.17856097867
542 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 109.852 1178.117 572852.466 NA NA NA NA NA NA NA NA 89.1843270294345 1170.60302865317
543 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 106.364 1185.789 572852.466 NA NA NA NA NA NA NA NA 85.7958277125408 1178.31949159803
544 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 211.334 1188.23 572852.466 NA NA NA NA NA NA NA NA 190.788616200101 1179.40288746588
545 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 131.125 1189.625 572852.466 NA NA NA NA NA NA NA NA 110.604361893206 1181.83497859229
546 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 148.213 1191.979 572852.466 NA NA NA NA NA NA NA NA 127.721373428552 1183.96781147342
547 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 119.268 1196.251 572852.466 NA NA NA NA NA NA NA NA 98.8340361785116 1188.61375116334
548 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 65.214 1196.861 572852.466 4446.678 70.667 1191.238 88.549 564 19958 63.889 65.962 44.792443893748 1189.92268940764
549 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 35.222 1198.344 572852.466 NA NA NA NA NA NA NA NA 14.8221287516425 1191.79340137982
550 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 111.247 1199.738 572852.466 NA NA NA NA NA NA NA NA 90.8587983298747 1192.20418167481
551 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 141.935 1208.108 572852.466 NA NA NA NA NA NA NA NA 121.652467514443 1200.17664566979
552 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 127.986 1209.154 572852.466 NA NA NA NA NA NA NA NA 107.718159985765 1201.40293710997
553 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 39.058 1212.293 572852.466 NA NA NA NA NA NA NA NA 18.8381869117212 1205.69163054238
554 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Axial Parenchyma" "06_Mature Axial Parenchyma" 172.624 1214.996 572852.466 NA NA NA NA NA NA NA NA 152.427972408016 1206.66722064784
555 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 157.629 1217.524 572852.466 NA NA NA NA NA NA NA NA 137.466916545852 1209.38891432811
556 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 136.356 1217.524 572852.466 NA NA NA NA NA NA NA NA 116.195695243856 1209.66400217132
557 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 108.806 1219.268 572852.466 NA NA NA NA NA NA NA NA 88.6705509919185 1211.76411405168
558 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 122.058 1223.452 572852.466 NA NA NA NA NA NA NA NA 101.975547571152 1215.77639844172
559 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 173.322 1227.289 572852.466 NA NA NA NA NA NA NA NA 153.284878689469 1218.95016673682
560 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 44.289 1227.986 572852.466 NA NA NA NA NA NA NA NA 24.2716806434088 1221.31567470091
